stop_id,stop_name,stop_lon,stop_lat
istb.184787,M.Ş.PAŞA MEZARLIĞI,29.19072,41.15638
istb.186580,KÖYİÇİ,29.18966,41.15365
istb.191029,M.ŞEVKET PAŞA KÖYÜ,29.18978,41.1526
istb.191028,M.ŞEVKET PAŞA KÖYÜ,29.18837,41.15173
istb.191023,BEYKOZ CAD.,29.1849,41.15187
istb.187995,HUZUREVİ,29.18333,41.14954
istb.191021,TEPE,29.18241,41.14685
istb.187312,SÜMBÜL,29.17778,41.1441
istb.191019,ZERZEVAT SAPAĞI,29.17497,41.14252
istb.192804,ALAŞ METAL,29.17243,41.14078
istb.192802,HAVUZBAŞI,29.17087,41.13923
istb.184785,Ş.CENGİZ CAD.,29.16628,41.1356
istb.192800,ŞEHİT AZİZ,29.16469,41.13401
istb.192798,ÇAYIR CAD.,29.16272,41.13119
istb.192796,ZERZEVAT,29.15936,41.12754
istb.185316,AKASYALIK,29.15565,41.12645
istb.185314,ŞEHİT CENGİZ,29.15234,41.1262
istb.192792,ZERZEVAT YOLU,29.14907,41.1264
istb.192790,TOYGAR CAMİİ,29.15084,41.13014
istb.192788,TOYGAR CAD.,29.14775,41.13115
istb.192786,TOYGAR,29.14567,41.13471
istb.192784,TÜL FABRİKASI,29.14396,41.13769
istb.192782,ÖRNEK KÖY SAPAĞI,29.14083,41.13937
istb.192780,YAVUZ CAD.,29.1364,41.13967
istb.192778,GÜLBAHÇE,29.13288,41.14084
istb.192776,KÖYBAŞI,29.1335,41.13874
istb.192774,SPOR TESİSLERİ,29.13254,41.13686
istb.192772,DÖRTEVLER,29.1312,41.13899
istb.192770,DEĞİRMEN,29.12955,41.14108
istb.192768,ELMALI KÖYÜ,29.12732,41.14341
istb.192766,CEVİZLİDERE,29.12582,41.1399
istb.192764,HÜSEYİN SAÇAKLI CAMİ,29.12321,41.14032
istb.192762,ELMALI KAVŞAĞI,29.12048,41.13899
istb.192758,ELMALI CADDESİ,29.10748,41.13728
istb.191881,MEHMET YAVUZ CAD.,29.1033,41.13573
istb.192756,BEYKOZ FİDANLIK,29.0977,41.13458
istb.192732,ŞEHİT EROL,29.11519,41.11661
istb.192733,HANÇER SOK.,29.11919,41.11815
istb.192735,KÖŞK,29.12232,41.11839
istb.184636,ÇUBUKLU EVLERİ,29.11037,41.10888
istb.184635,ÇUBUKLU EVLERİ,29.10851,41.10756
istb.192422,ÇİFTEÇINARLAR,29.09543,41.14979
istb.186385,BAHAR SK.,29.13594,41.12102
istb.192740,GÖRELE MAH.,29.14711,41.12208
istb.186623,RADAR ALTI,29.14361,41.12413
istb.186627,KARLI TEPE,29.14018,41.12453
istb.186625,KİRAZLIYAYLA,29.13634,41.12523
istb.186629,KARLITEPE CADDESİ,29.1318,41.12504
istb.184788,KİRAZLIYAYLA CAD.,29.12718,41.12421
istb.186631,KARLITEPE İÖO,29.12406,41.12417
istb.186633,MANDIRA YOLU,29.12016,41.12493
istb.186635,PINARBAŞI CAMİİ,29.11363,41.12808
istb.186637,SİTELER,29.11185,41.12997
istb.186639,YAYLA YOLU,29.10868,41.13184
istb.186640,KORUBAŞI CAMİİ,29.10562,41.13042
istb.186638,YAYLA YOLU,29.10858,41.13175
istb.186636,SİTELER,29.11185,41.12993
istb.186634,PINARBAŞI CAMİİ,29.11353,41.12799
istb.186632,MANDIRA YOLU,29.12013,41.12481
istb.186630,KARLITEPE İÖO,29.1241,41.12405
istb.184789,KİRAZLIYAYLA CAD.,29.12725,41.12413
istb.186628,KARLITEPE CADDESİ,29.13186,41.12499
istb.186624,KİRAZLIYAYLA,29.13632,41.12514
istb.186626,KARLI TEPE,29.14014,41.12441
istb.186622,RADAR ALTI,29.14354,41.12422
istb.192741,GÖRELE MAH.,29.14722,41.12215
istb.186386,BAHAR SK.,29.136,41.12109
istb.192697,KARANLIK DERE,29.15698,41.08112
istb.184902,EDEBALİ SOKAK,29.1549,41.08033
istb.192695,YEŞİLBAHÇE,29.15403,41.07924
istb.186751,KANTAR KÖPRÜSÜ,29.15147,41.07947
istb.192692,KONAK,29.14852,41.07964
istb.192690,Ç.BAŞI CUMHURİYET CD,29.14445,41.07932
istb.192685,ÇAVUŞBAŞI,29.14039,41.08057
istb.192683,MANDIRA CAD.,29.13861,41.08266
istb.192682,DEMOKRASİ CAD.,29.13625,41.08589
istb.187250,DEĞİRMEN SOKAK,29.13951,41.08933
istb.192751,YEŞİL VADİ CAMİİ,29.14324,41.09364
istb.192753,GÜNEŞLİ CADDESİ,29.14604,41.09497
istb.184796,LALEZAR SOKAK,29.15157,41.09827
istb.192747,ÇENGELDERE,29.15558,41.09973
istb.192745,ÇENGELDERE SAPAĞI,29.1605,41.10784
istb.186136,ERDOĞANLAR SOKAK,29.15923,41.11111
istb.187160,ORMANLIK,29.15789,41.11584
istb.192743,ÇAMLIK,29.15785,41.11966
istb.187162,ŞEHİT SERVET,29.15468,41.12015
istb.186695,FINDIK SUYU,29.15227,41.12034
istb.191069,SULTAN AZİZ,29.09412,41.15467
istb.191073,TOKATKÖY İ.Ö.OKL.,29.09566,41.15792
istb.192737,BEYKOZ KONAKLARI,29.12984,41.12118
istb.186694,FINDIK SUYU,29.1523,41.1203
istb.187163,ŞEHİT SERVET,29.15466,41.12008
istb.192742,ÇAMLIK,29.15778,41.11972
istb.187161,ORMANLIK,29.15784,41.11587
istb.186137,ERDOĞANLAR SOKAK,29.15916,41.11118
istb.192744,ÇENGELDERE SAPAĞI,29.16046,41.10795
istb.192746,ÇENGELDERE,29.15557,41.09979
istb.184795,LALEZAR SOKAK,29.15164,41.09842
istb.192752,GÜNEŞLİ CADDESİ,29.14615,41.09508
istb.192750,YEŞİL VADİ CAMİİ,29.14323,41.09375
istb.187249,DEĞİRMEN SOKAK,29.13963,41.08964
istb.192681,DEMOKRASİ CAD.,29.13606,41.08601
istb.192684,MANDIRA CAD.,29.13837,41.08266
istb.192686,ÇAVUŞBAŞI,29.14034,41.08053
istb.192691,Ç.BAŞI CUMHURİYET CD,29.14448,41.07918
istb.192693,KONAK,29.1486,41.07949
istb.186752,KANTAR KÖPRÜSÜ,29.15141,41.07938
istb.192694,YEŞİLBAHÇE,29.15409,41.07911
istb.184903,EDEBALİ SOKAK,29.15505,41.08023
istb.192696,KARANLIK DERE,29.15694,41.0811
istb.186712,KİREMİTDERE CAMİİ,29.09514,41.10595
istb.186907,ACARKENT C KAPISI,29.14531,41.1201
istb.185862,ŞENER SOKAK,29.14638,41.11666
istb.187089,GÖRELE İÖOKL.,29.14807,41.11401
istb.185863,MEHMET UÇAR SK.,29.14798,41.11041
istb.187088,GÖRELE İÖOKL.,29.14805,41.11391
istb.185861,ŞENER SOKAK,29.14623,41.1166
istb.186909,ACARKENT C1 KAPISI,29.14277,41.11541
istb.186911,ARSLAN SOKAK,29.14098,41.11227
istb.185858,ACARKENT D3 KAPISI,29.13831,41.10809
istb.185859,ACARKENT E KAPISI,29.1361,41.10592
istb.186912,ACARKENT D3 KAPISI,29.13832,41.10806
istb.186910,ARSLAN SOKAK,29.14095,41.11224
istb.186908,ACARKENT C1 KAPISI,29.14283,41.11537
istb.183561,ÇAMLIK,29.01205,41.085
istb.186906,ACARKENT C KAPISI,29.14537,41.12014
istb.186711,KİREMİTDERE CAMİİ,29.09515,41.10581
istb.191076,ANADOLU KAVAĞI SAP.,29.12955,41.16632
istb.185298,KAYNARCA YOLU,29.14084,41.17499
istb.184565,BEYKOZ ORM.İŞL.,29.14581,41.18784
istb.191088,ÇAMLIK,29.14249,41.19334
istb.186388,PLAJ YOLU,29.13544,41.20193
istb.191083,PLAJ CAD.,29.1349,41.20153
istb.191085,DERE MAH,29.13216,41.20365
istb.191082,PLAJ CAD.,29.13486,41.20155
istb.186387,PLAJ YOLU,29.13551,41.20188
istb.191974,NİLÜFER ÇIKMAZI,29.13569,41.20485
istb.191084,POYRAZKÖY,29.13485,41.20624
istb.191973,NİLÜFER ÇIKMAZI,29.13565,41.20482
istb.191087,ÇAMLIK,29.14245,41.19333
istb.184564,BEYKOZ ORM.İŞL.,29.14573,41.18789
istb.185297,KAYNARCA YOLU,29.14089,41.17509
istb.191075,ANADOLU KAVAĞI SAP.,29.12939,41.16629
istb.192156,KARTAL,29.19321,40.88667
istb.186848,ATALAR ALTGEÇİT,29.16933,40.89842
istb.186850,YEMENİ SOKAK,29.16643,40.90111
istb.186852,GONCA SOKAK,29.16393,40.90346
istb.186854,BAŞAK SOKAK,29.16084,40.9058
istb.186757,CEVİZLİ İSTASYON,29.15564,40.91118
istb.187443,ADLİYE,29.15739,40.91212
istb.187441,HACILAR SOKAK,29.16073,40.91259
istb.187439,ÇINAR,29.16412,40.91128
istb.187437,SARAYLAR CADDESİ,29.16635,40.91096
istb.187271,L.KIRDAR HAS ACİL,29.17631,40.91768
istb.186479,LOJMANLAR,29.17958,40.91663
istb.187743,KÖY HİZMETLERİ,29.18831,40.91394
istb.187785,YENİ MAHALLE,29.19178,40.91511
istb.185510,ÜÇYOL,29.196,40.91701
istb.187787,ÜLKÜ BORA İÖO.,29.20014,40.91615
istb.187789,ORTA MAHALLE,29.20287,40.915
istb.187791,SOĞANLIK,29.20532,40.91603
istb.186992,NEZİH HUZUREVİ,29.2078,40.91768
istb.187793,KİRAZLIK,29.21192,40.91786
istb.187795,ATATÜRK CADDESİ,29.21613,40.91844
istb.187797,YAKACIK ÇOCUK HAST.,29.21911,40.91889
istb.187798,YAKACIK ÇOCUK HAST.,29.22167,40.91877
istb.185508,YAKACIK LİSESİ,29.22331,40.91735
istb.187803,YAKACIK,29.22481,40.91916
istb.187801,YAKACIK,29.22374,40.91923
istb.187796,YAKACIK ÇOCUK HAST.,29.2194,40.91904
istb.187794,ATATÜRK CADDESİ,29.21582,40.91852
istb.187792,KİRAZLIK,29.21176,40.91793
istb.186991,NEZİH HUZUREVİ,29.20897,40.91785
istb.187790,SOĞANLIK,29.20544,40.91731
istb.187788,ORTA MAHALLE,29.20279,40.91703
istb.187786,ÜLKÜ BORA İÖO.,29.19957,40.91709
istb.185509,ÜÇYOL,29.19551,40.91754
istb.185611,ŞHT.OKTAY KARAKELLE,29.19228,40.91785
istb.187784,YENİ MAHALLE,29.19165,40.91511
istb.187742,KÖY HİZMETLERİ,29.18836,40.91403
istb.187272,L.KIRDAR HAS. ACİL,29.17769,40.91731
istb.187438,SARAYLAR CADDESİ,29.16648,40.91093
istb.187440,ÇINAR,29.16425,40.91119
istb.187442,HACILAR SOKAK,29.16076,40.91266
istb.187444,ADLİYE,29.15736,40.91224
istb.186758,CEVİZLİ İSTASYON,29.1558,40.9108
istb.186853,BAŞAK SOKAK,29.16064,40.90583
istb.186851,GONCA SOKAK,29.16394,40.90343
istb.186849,YEMENİ SOKAK,29.16629,40.90109
istb.186847,ATALAR ALT GEÇİT,29.16907,40.89858
istb.192154,KARTAL,29.19361,40.8865
istb.186245,ÇARŞI,29.19026,40.88886
istb.186310,KARTAL STADI,29.19322,40.89251
istb.187753,ÇAVUŞOĞLU,29.19543,40.89315
istb.187751,SANAYİİ,29.20005,40.89459
istb.187749,TAŞOCAĞI,29.20591,40.89825
istb.184666,KARTAL POLİKLİNİKLER,29.20699,40.90102
istb.185595,KARTAL KÖPRÜ ÇIKIŞI,29.21048,40.90524
istb.192257,KARTAL KÖPRÜSÜ,29.21212,40.90698
istb.185361,İHSAN ZAKİROĞLU İÖO,29.21728,40.91224
istb.187303,YAKACIK YOLU,29.21908,40.9144
istb.185507,YAKACIK LİSESİ,29.22187,40.91599
istb.187802,YAKACIK,29.22493,40.91939
istb.186583,DARÜŞŞAFAKA,29.22375,40.92172
istb.187805,AYDOS YOLU,29.22214,40.92407
istb.184972,ORMAN SOKAK,29.22411,40.92558
istb.187807,MERMER FABRİKASI,29.22203,40.92716
istb.187809,BULVAR,29.22074,40.93112
istb.187783,SİTE,29.21688,40.9297
istb.191954,YUNUS EMRE,29.21342,40.92837
istb.187812,YARENLER,29.21,40.92783
istb.185504,F.S.M.CADDESİ,29.20962,40.92952
istb.187278,ÖZ BARBAROS,29.20952,40.93177
istb.185402,AYDINLAR SİTESİ,29.21325,40.93326
istb.185406,ADNAN KAHVECİ,29.21484,40.93595
istb.185408,BİNGÖL SİTESİ,29.21268,40.93886
istb.185404,MESCİD,29.21563,40.94062
istb.185405,MESCİD,29.21515,40.9404
istb.185409,BİNGÖL SİTESİ,29.21277,40.93896
istb.185407,ADNAN KAHVECİ,29.21527,40.93545
istb.185403,AYDINLAR SİTESİ,29.21277,40.9329
istb.187279,ÖZ BARBAROS,29.20946,40.93213
istb.185505,F.S.M.CADDESİ,29.20969,40.92972
istb.187813,YARENLER,29.21001,40.9277
istb.187782,SİTE,29.21668,40.9295
istb.187808,BULVAR,29.2204,40.93127
istb.187806,MERMER FABRİKASI,29.22218,40.92643
istb.187804,AYDOS YOLU,29.22197,40.92441
istb.186582,DARÜŞŞAFAKA,29.22416,40.92105
istb.185506,YAKACIK LİSESİ,29.22096,40.91641
istb.187304,YAKACIK YOLU,29.21906,40.91448
istb.185362,İHSAN ZAKİROĞLU İÖO,29.21725,40.91232
istb.187759,ALİCANOĞLU,29.21539,40.90977
istb.183443,4.LEVEND,29.00974,41.08679
istb.184965,YALNIZ SELVİ CADDESİ,29.21213,40.9097
istb.186257,İŞ MERKEZİ,29.21166,40.911
istb.192258,KARTAL KÖPRÜSÜ,29.21174,40.90718
istb.185594,KARTAL KÖPRÜ ÇIKIŞI,29.20989,40.90527
istb.184665,KARTAL POLİKLİNİKLER,29.2067,40.9013
istb.187750,TAŞOCAĞI,29.20555,40.89816
istb.187752,SANAYİİ,29.20149,40.89522
istb.187754,ÇAVUŞOĞLU,29.19558,40.89334
istb.186311,KARTAL STADI,29.19299,40.89253
istb.192163,KARTAL MEYDAN,29.19035,40.8905
istb.192153,KARTAL,29.19376,40.88643
istb.192259,KARTAL KÖPRÜSÜ,29.21064,40.90795
istb.187745,BÖLGE TRAFİK,29.20405,40.90913
istb.185066,AĞIZ VE DİŞ SAĞ MERK,29.20109,40.91007
istb.186845,KARTAL SANAYİ,29.19701,40.91131
istb.186475,SOĞANLIK İSKİ,29.19456,40.91217
istb.186478,SOĞANLIK İSKİ,29.19406,40.91329
istb.185612,ŞHT.OKTAY KARAKELLE,29.19214,40.91773
istb.185610,SAKIZ AĞACI,29.20684,40.91805
istb.185609,ZEYTİNLİK CADDESİ,29.20634,40.92053
istb.185607,HACI ARİFBEY SOKAK,29.20634,40.92342
istb.185605,KÖPRÜALTI,29.20949,40.92399
istb.185603,ATATÜRK ÇİÇEĞİ SOKAK,29.21273,40.92335
istb.185601,İĞDE AĞACI SOKAK,29.21429,40.9223
istb.185599,SÜMBÜL SOKAK,29.21556,40.9217
istb.185597,GÜMÜŞPINAR,29.21711,40.92369
istb.185598,SÜMBÜL SOKAK,29.21563,40.92183
istb.185600,İĞDE AĞACI SOKAK,29.21428,40.92227
istb.185602,ATATÜRK ÇİÇEĞİ SOKAK,29.21282,40.92324
istb.184822,ŞEYH ŞAMİL CADDESİ,29.21493,40.92661
istb.185604,KÖPRÜALTI,29.2106,40.92449
istb.185606,HACI ARİFBEY SOKAK,29.20641,40.92365
istb.185608,ZEYTİNLİK CADDESİ,29.2063,40.92043
istb.186476,SOĞANLIK İSKİ,29.1942,40.91226
istb.186846,KARTAL SANAYİ,29.19693,40.91127
istb.185067,AĞIZ VE DİŞ SAĞ MERK,29.20067,40.91011
istb.187746,BÖLGE TRAFİK,29.20396,40.90909
istb.192260,KARTAL KÖPRÜSÜ,29.21123,40.90754
istb.192160,KARTAL,29.19234,40.88685
istb.185645,YAŞAR DOĞU CADDESİ,29.18519,40.9013
istb.187548,SAĞLIK OCAĞI,29.18615,40.90357
istb.187672,KARLITEPE,29.18668,40.9059
istb.187476,ANKARA CADDESİ,29.18496,40.90724
istb.187550,ELMALI KURAN KURSU,29.18102,40.90784
istb.187969,KÖROĞLU CADDESİ,29.17771,40.90841
istb.184710,DİKİM EVİ,29.17134,40.91971
istb.184778,ŞHT.RIZA KARAHAN,29.16728,40.92164
istb.187724,SUBAY EVLERİ,29.16814,40.92459
istb.187726,POLİS EVLERİ,29.16792,40.92685
istb.187729,ERTUĞRUL GAZİ,29.16789,40.92909
istb.187730,ULUCAMİİ,29.16914,40.93075
istb.186085,UÇAN SOKAK,29.17001,40.93219
istb.187732,ESENKENT,29.17167,40.93394
istb.187733,ESENKENT,29.17166,40.93416
istb.186084,UÇAN SOKAK,29.17004,40.93236
istb.187731,ULUCAMİİ,29.16921,40.93087
istb.187728,ERTUĞRUL GAZİ,29.1679,40.92925
istb.187727,POLİS EVLERİ,29.16781,40.92718
istb.187725,SUBAY EVLERİ,29.16809,40.92473
istb.184779,ŞHT.RIZA KARAHAN,29.16749,40.92169
istb.184709,DİKİM EVİ,29.17113,40.91972
istb.187970,KÖROĞLU CADDESİ,29.17753,40.90842
istb.187551,ELMALI KURAN KURSU,29.18081,40.90775
istb.187475,ANKARA CADDESİ,29.18501,40.90716
istb.187673,KARLITEPE,29.18666,40.90581
istb.187549,SAĞLIK OCAĞI,29.18618,40.90351
istb.185644,YAŞAR DOĞU CADDESİ,29.18529,40.90143
istb.184793,OTO PAZARI,29.20028,40.89635
istb.184791,UĞUR CADDESİ,29.20175,40.89822
istb.186494,YAKACIK SPOR,29.22206,40.91502
istb.184964,KARACA SOKAK,29.2263,40.91336
istb.184962,TURNA SOKAK,29.22838,40.91243
istb.184960,LİDER SOKAK,29.23073,40.91204
istb.184958,ALEV SOKAK,29.2332,40.91144
istb.185802,MİMARLAR SİTESİ,29.23457,40.90977
istb.185800,YURT SİTESİ,29.23663,40.9089
istb.185798,SPOR CADDESİ,29.24361,40.90708
istb.185542,KARTAL CEZAEVİ,29.2457,40.90687
istb.185543,GÜL SOKAK,29.25044,40.9071
istb.185541,KARTAL CEZAEVİ,29.24555,40.90694
istb.185797,SPOR CADDESİ,29.24367,40.90716
istb.185799,YURT SİTESİ,29.23678,40.90887
istb.185801,MİMARLAR SİTESİ,29.23469,40.90975
istb.184957,ALEV SOKAK,29.23317,40.91149
istb.184959,LİDER SOKAK,29.23086,40.9121
istb.184961,TURNA SOKAK,29.22835,40.91248
istb.184963,KARACA SOKAK,29.22651,40.91337
istb.186495,YAKACIK SPOR,29.2234,40.91456
istb.184790,UĞUR CADDESİ,29.20176,40.89842
istb.184792,OTO PAZARI,29.20028,40.89647
istb.184794,YILMAZ SOKAK,29.19747,40.89425
istb.186856,YALIBOYU CADDESİ,29.16875,40.89635
istb.192159,KARTAL,29.1925,40.88679
istb.185658,ÇALKANTI SOKAK,29.22632,40.92076
istb.185660,YÜREKKAYALAR SOKAK,29.22758,40.92272
istb.185662,YASEMİN SOKAK,29.22932,40.92283
istb.185664,ÇAMLIKTEPE,29.23407,40.92233
istb.185666,DİDEM SOKAK,29.23743,40.92213
istb.185668,DAĞ ÇİLEĞİ SOKAK,29.24286,40.92193
istb.185670,COŞKUN SOKAK,29.24523,40.92231
istb.185672,POLİGON,29.25019,40.924
istb.185674,HACI DEDE,29.25301,40.92578
istb.185676,ŞAHİNTEPE,29.25666,40.92478
istb.185678,ORMAN  YOLU SOKAK,29.25941,40.92465
istb.185680,VİŞNE SOKAK,29.26168,40.9242
istb.183563,ÜÇ YOL,29.00847,41.0892
istb.185682,UHUD SOKAK,29.26368,40.92323
istb.185684,ŞELALE SOKAK,29.26448,40.92228
istb.185686,HUZUR SOKAK,29.26722,40.91977
istb.184811,SEMERKANT BULVARI,29.27763,40.91906
istb.185688,ŞAFAK SOKAK,29.27736,40.91743
istb.185690,SÜLÜNTEPE,29.27771,40.91527
istb.185692,TRAFO,29.27832,40.91574
istb.185694,G-302 SOKAK,29.28112,40.91462
istb.187458,MOLLA GÜRANİ CAMİ,29.28315,40.91419
istb.184577,SAFA CADDESİ,29.28513,40.91531
istb.185952,UGETAM,29.28617,40.91998
istb.185956,Y.KEMAL BEYATLI,29.28423,40.92423
istb.185958,AÇELYA SİTESİ,29.28365,40.92802
istb.185961,A.İZZET BEGOVİÇ CAMİ,29.28369,40.9296
istb.187546,LALE SİTESİ,29.28457,40.93358
istb.187547,LALE SİTESİ,29.28422,40.93368
istb.185960,A İZZET BEGOVİÇ CAMİ,29.28341,40.92957
istb.185959,AÇELYA SİTESİ,29.28341,40.92759
istb.185957,Y.KEMAL BEYATLI,29.28388,40.9243
istb.185953,UGETAM,29.2858,40.92
istb.184578,SAFA CADDESİ,29.28503,40.91552
istb.185693,G-302 SOKAK,29.28119,40.91456
istb.185691,TRAFO,29.27845,40.91593
istb.185689,SÜLÜNTEPE,29.27779,40.9152
istb.185687,ŞAFAK SOKAK,29.27744,40.91735
istb.184810,SEMERKANT BULVARI,29.27762,40.91925
istb.185685,HUZUR SOKAK,29.26724,40.91985
istb.185683,ŞELALE SOKAK,29.26463,40.92222
istb.185681,UHUD SOKAK,29.26381,40.92314
istb.185679,VİŞNE SOKAK,29.26181,40.92418
istb.185677,ORMAN  YOLU SOKAK,29.25997,40.92478
istb.185675,ŞAHİNTEPE,29.25669,40.92485
istb.185673,HACI DEDE,29.25304,40.92585
istb.185671,POLİGON,29.25023,40.92415
istb.185669,COŞKUN SOKAK,29.24546,40.92236
istb.185667,DAĞ ÇİLEĞİ SOKAK,29.24285,40.922
istb.185665,DİDEM SOKAK,29.23755,40.92218
istb.185663,ÇAMLIKTEPE,29.23381,40.92241
istb.185661,YASEMİN SOKAK,29.22941,40.92287
istb.185659,YÜREKKAYALAR SOKAK,29.22754,40.92277
istb.185657,ÇALKANTI SOKAK,29.22629,40.92082
istb.187872,KAYNARCA ALT GEÇİT,29.26655,40.87217
istb.185438,YEMEK SİTESİ,29.26837,40.87024
istb.192267,TERSANE KÖPRÜSÜ,29.27122,40.86763
istb.192269,TERSANE KÖPRÜSÜ,29.27308,40.86592
istb.192272,GÜZELYALI KÖPRÜSÜ,29.28108,40.85973
istb.192276,ESENYALI SAPAĞI,29.29249,40.85426
istb.192278,İÇMELER KÖPRÜSÜ,29.29789,40.84935
istb.184753,İÇMELER İSTASYON,29.30142,40.84645
istb.184749,HÜRRİYET CADDESİ,29.30819,40.84309
istb.187940,FABRİKALAR,29.31732,40.83897
istb.187532,TUZLA KÖPRÜSÜ,29.32441,40.83576
istb.187944,EGEMENLİK CADDESİ,29.35201,40.82807
istb.187296,HÜRRİYET CADDESİ,29.35549,40.82853
istb.187948,İNÖNÜ CADDESİ,29.35872,40.82852
istb.187113,KAVAK CADDESİ,29.36077,40.82854
istb.187115,ÖZLEM SOKAK,29.36228,40.82824
istb.187950,EMİROĞLU CADDESİ,29.36149,40.83094
istb.187954,GÜMÜŞPINAR CAMİİ,29.36155,40.83362
istb.187122,KARAKOL,29.36115,40.83541
istb.187952,NARİN SOKAK,29.36023,40.83775
istb.187958,MUHTARLIK,29.35928,40.83954
istb.187124,BARIŞ MANÇO,29.36075,40.84052
istb.187298,MARTI SOKAK,29.36415,40.84198
istb.187960,MİMAR SİNAN,29.36243,40.84467
istb.187679,BİNGÖL SİTESİ,29.36069,40.8453
istb.185708,ŞEKERPINAR CADDESİ,29.36169,40.84845
istb.185710,YUNUS EMRE LİSESİ,29.3639,40.85261
istb.185714,CUMHURİYET MAHALLESİ,29.36856,40.85595
istb.184653,İSMET İNÖNÜ CADDESİ,29.37313,40.85675
istb.184655,ERMİŞ SOKAK,29.37363,40.85838
istb.188061,ŞKRPINAR TOKİ LİSESİ,29.37107,40.85899
istb.184657,TUNA CADDESİ,29.37176,40.86164
istb.184659,DURAK SOKAK,29.37167,40.86328
istb.184661,A.İZZET BEGOVİÇ PARK,29.37447,40.86272
istb.184662,HANİFE SOYKAN İÖO,29.37549,40.86193
istb.184660,A.İZZET BEGOVİÇ PARK,29.37458,40.86275
istb.184658,DURAK SOKAK,29.37184,40.86321
istb.184656,TUNA CADDESİ,29.37142,40.86169
istb.188060,ŞKRPINAR TOKİ LİSESİ,29.36853,40.856
istb.184654,ERMİŞ SOKAK,29.37346,40.85831
istb.184652,İSMET İNÖNÜ CADDESİ,29.37285,40.85671
istb.185713,CUMHURİYET MAHALLESİ,29.36853,40.856
istb.185709,YUNUS EMRE LİSESİ,29.36389,40.85277
istb.185707,ŞEKERPINAR CADDESİ,29.3616,40.84865
istb.187678,BİNGÖL SİTESİ,29.36057,40.84525
istb.187959,MİMAR SİNAN,29.36242,40.84455
istb.187297,MARTI SOKAK,29.36405,40.84205
istb.187123,BARIŞ MANÇO,29.36082,40.84054
istb.187957,MUHTARLIK,29.35912,40.83953
istb.187951,NARİN SOKAK,29.36009,40.83781
istb.187121,KARAKOL,29.36104,40.83555
istb.187953,GÜMÜŞPINAR CAMİİ,29.36144,40.83353
istb.187949,EMİROĞLU CADDESİ,29.36135,40.83102
istb.187114,ÖZLEM SOKAK,29.36222,40.82808
istb.187112,KAVAK CADDESİ,29.36076,40.82867
istb.187947,İNÖNÜ CADDESİ,29.35873,40.82858
istb.187295,HÜRRİYET CADDESİ,29.35556,40.82857
istb.187943,EGEMENLİK CADDESİ,29.35209,40.82818
istb.187531,TUZLA KÖPRÜSÜ,29.32771,40.83591
istb.187939,FABRİKALAR,29.31766,40.83912
istb.184750,HÜRRİYET CADDESİ,29.3063,40.84416
istb.184752,İÇMELER İSTASYON,29.30087,40.84722
istb.192279,İÇMELER KÖPRÜSÜ,29.29831,40.84956
istb.192275,ESENYALI SAPAĞI,29.29131,40.8557
istb.192271,GÜZELYALI KÖPRÜSÜ,29.28199,40.85983
istb.192270,TERSANE KÖPRÜSÜ,29.27354,40.86618
istb.185439,YEMEK SİTESİ,29.26805,40.87067
istb.187873,KAYNARCA ALT GEÇİT,29.2666,40.87222
istb.192282,İÇMELER KÖPRÜSÜ,29.29886,40.84986
istb.186238,ANKARA CADDESİ,29.30305,40.84809
istb.187392,İÇMELER MERKEZ,29.30531,40.84933
istb.187393,PEYAMİ SAFA İÖO,29.30795,40.85038
istb.185967,JANDARMA TB.KOM.,29.31414,40.85389
istb.187397,MEZBAHA,29.32404,40.86118
istb.187399,YILDIZ CAMİ,29.32792,40.86293
istb.187401,ÖĞRENCİ YURDU,29.32803,40.86475
istb.186013,H.İHSAN HÜRDOĞAN İÖO,29.32807,40.86738
istb.186557,YANKI SOKAK,29.32916,40.86419
istb.184619,PATLAYICI MADDL.YOLU,29.33572,40.86269
istb.187078,TOKİ B BLOK,29.33713,40.8639
istb.184621,TOKİ KONUTLARI,29.34027,40.86427
istb.187076,ÜÇYOL,29.34342,40.86436
istb.184623,SELVİ SOKAK,29.34315,40.86244
istb.187535,TOKİ B1 BLOK,29.34166,40.86178
istb.184625,DEDE KORKUT İÖO,29.33969,40.8596
istb.187534,TOKİ B1 BLOK,29.3404,40.8605
istb.184624,SELVİ SOKAK,29.3414,40.86106
istb.187075,ÜÇYOL,29.34343,40.86446
istb.184622,TOKİ KONUTLARI,29.33943,40.8643
istb.187077,TOKİ B BLOK,29.3371,40.86399
istb.184620,PATLAYICI MADDL.YOLU,29.33559,40.86283
istb.186558,YANKI SOKAK,29.32927,40.86427
istb.186012,H.İHSAN HÜRDOĞAN İÖO,29.32807,40.86738
istb.187402,ÖĞRENCİ YURDU,29.32796,40.8647
istb.187400,YILDIZ CAMİİ,29.32785,40.86293
istb.187398,MEZBAHA,29.32406,40.86136
istb.185966,JANDARMA TB.KOM.,29.31358,40.85384
istb.187394,PEYAMİ SAFA İÖO,29.30828,40.85059
istb.186237,ANKARA CADDESİ,29.30297,40.84807
istb.192280,İÇMELER KÖPRÜSÜ,29.29859,40.85066
istb.186236,İDO İSKELESİ,29.09591,40.95255
istb.192281,İÇMELER KÖPRÜSÜ,29.29654,40.84868
istb.187380,TERSANELER,29.29402,40.84808
istb.187377,ŞİFALI SULAR,29.29557,40.84448
